"No.","Time","Source","Destination","Protocol","Length","Value","Info"
"43161","26056.253055","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606840b860b000016aa0704d7134b002daa081102c4d50000112a0000100e00006700000043","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43162","26056.340049","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067d0b7d0b00001aaa0704ae137600e6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43164","26056.472089","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606740b750b00003baa070407144800edaa040c46c80000d70200008f0e00008eaa05076bc20a00014f0124","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43166","26056.558932","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7b0b0000c2aa0704fa136a0032","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43168","26056.647000","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606850b840b0000deaa07048c136b00efaa040c7bc30000d203000021130000c2aa050794cd0700014f012c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43170","26056.735528","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067d0b7f0b000072aa0704ba13830084aa081102c4d50000112a0000100e00006700000043","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43171","26056.865091","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06066e0b6d0b0000d9aa07045213a500ed","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43199","26056.953207","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606760b770b000013aa0704ca134d00aaaa040c9cc50000060300004d0f000056aa05071ef80900014f01be","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43226","26057.040399","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606820b810b0000daaa07049b1376004a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43228","26057.171880","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b790b00004aaa0704d7134d008baa040c6ac6000003030000500f00001caa0507d30a0a00014f018f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43230","26057.259151","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606700b6f0b000096aa0704ba137f0028aa081102c4d50000112a0000100e000068000000ad","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43231","26057.346461","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704c9134f0014","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43233","26057.434794","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b780b00005daa0704b5136c00e6aa040c18c50000dc0300007d13000051aa05074ac90700014f016b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43234","26057.565488","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704c51351005a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43237","26057.653156","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06066d0b6e0b0000e5aa0704ba136700f2aa040c99c50000e5030000b3130000aeaa0507bebd0700014f0108","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43239","26057.740677","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606740b740b00008faa0704c9136a0007aa081102c4d50000112a0000100e000068000000ad","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43240","26057.871946","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606810b830b000052aa0704e0134a00d8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43248","26057.959563","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b780b00001eaa0704a2135c00f9aa040c5dc40000e1030000811300003eaa0507adb80700014f01f0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43249","26058.046968","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606700b6f0b000096aa0704d8134d0065","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43251","26058.134860","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b780b00005daa0704bd136b00b2aa040c99c50000e6030000b913000070aa050758bb0700014f012f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43253","26058.266632","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06068b0b8b0b000093aa0704ce13470090aa081102c4d50000112a0000100e00006900000019","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43254","26058.353236","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606960b970b0000c1aa0704c813aa00e7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43256","26058.441052","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7e0b0000c6aa0704ca134a003daa040c9bc50000eb020000c20e0000c7aa05075e550a00014f01eb","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43257","26058.571858","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606930b930b000031aa0704c5139f0001","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43259","26058.660415","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b820b0000a6aa07049013680029aa040ca1c300005a040000cb150000cfaa05071adc0600014f0128","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43261","26058.747280","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606890b890b0000bbaa0704f1134a00cbaa081102c4d50000112a0000100e00006900000019","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43262","26058.834481","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606700b700b0000dfaa0704ae137700d7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43264","26058.966472","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b7a0b000076aa0704d41355008daa040c51c6000053030000e110000088aa0507df190900014e0163","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43271","26059.052820","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606870b880b0000acaa0704b1135e00e0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43273","26059.140916","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7f0b000032aa0704c4136a0081aa040ca1c500006c0400005f16000012aa0507d6d10600014f0115","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43275","26059.272638","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06066e0b710b00004caa0704cc134a00a4aa081102c4d50000112a0000100e00006a000000c5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43276","26059.359614","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606790b770b000010aa07048b136c0055","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43278","26059.447957","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b7a0b000096aa0704e5134900ceaa040cf4c60000dc020000900e0000a9aa0507949d0a00014e01f3","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43279","26059.534502","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067d0b7d0b00001aaa0704b913730099","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43281","26059.667039","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06066d0b6d0b000039aa0704a613690068aa040c82c40000e50300009c13000020aa05073bb10700014f01b5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43283","26059.754398","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067d0b7d0b00001aaa0704f6134b00d7aa081102c4d50000112a0000100e00006a000000c5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43284","26059.840806","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606870b870b000042aa0704a6136b000a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43286","26059.972928","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067b0b7d0b0000fbaa0704ed1349000daa040c4bc70000de020000a30e0000c1aa0507fc980a00014e0145","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43287","26060.059566","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606750b750b00009baa070493136d0000","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43289","26060.147351","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606760b770b000013aa0704f0134a007faa040c64c70000e6020000cb0e000095aa0507407f0a00014f0112","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43291","26060.235077","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606850b830b0000f3aa0704b0137300eeaa081102c4d50000112a0000100e00006b00000071","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43292","26060.365056","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b830b000012aa0704e113550021","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43294","26060.544101","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b7b0b0000c2aa0704c41376009faa040c9ec500009d0400005817000042aa0507e2880600014f0128","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43295","26060.544674","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606790b780b0000feaa07049b136a0054","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43298","26060.672275","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606860b860b000056aa07040c144900c3aa040c78c80000de020000b90e000091aa0507f6a80a00014e0187","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43300","26060.760556","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606800b7f0b00008daa0704d7135d00f8aa081102c4d50000112a0000100e00006b00000071","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43301","26060.847210","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06066d0b700b000018aa07040a14540075","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43303","26060.935951","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7c0b0000aeaa070496137c0007aa040cdfc30000db0400005a180000c1aa050770270600014e0153","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43304","26061.065683","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606930b930b000031aa07047e138b0078","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43306","26061.153595","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7e0b000086aa07049f139b0055aa040c37c400000f0600006f1e0000f2aa050704f10400014e0122","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43308","26061.240971","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067c0b7c0b00000eaa0704ca136b00eaaa081102c4d50000112a0000100e00006c0000005c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43309","26061.371418","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704ff134a0091","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43311","26061.459330","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b780b0000feaa0704b3137e006eaa040cffc40000ef040000e21800007faa050785170600014e01e0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43312","26061.546459","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606780b790b0000eaaa070490136100b1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43314","26061.635565","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06066e0b6e0b000005aa0704fd134900aaaa040ce2c70000e3020000c80e000068aa0507f28e0a00014e01a8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43316","26061.767049","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606740b760b0000e7aa0704b91364007daa081102c4d50000112a0000100e00006c0000005c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43322","26061.852917","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067f0b7e0b000086aa0704cd134b0021","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43324","26061.942442","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b7a0b000096aa0704c7136b006caa040ca6c50000280400000a150000caaa0507b9400700014e0182","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43326","26062.071888","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606750b760b000047aa07048e135d00b4","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43328","26062.160233","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606740b730b0000a2aa0704f513540046aa040c96c7000049030000ca100000f2aa050764440900014e01ef","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43330","26062.247996","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067f0b7f0b000032aa070495136c00a8aa081102c4d50000112a0000100e00006d000000e8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43331","26062.334772","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067d0b7d0b00001aaa0704ea13490020","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43333","26062.467128","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606720b740b00006eaa0704a1136100ecaa040c50c40000d803000051130000e1aa0507dcca0700014e011d","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43334","26062.553380","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606790b780b0000feaa0704e313490057","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43336","26062.642843","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606820b810b0000daaa0704cc1357008baa040c9cc500006e0300005c11000045aa050768c90800014e01b6","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43340","26062.859533","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067c0b7c0b00000eaa07048e1371003faa081102c4d50000112a0000100e00006d000000e8","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43341","26062.860322","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606730b750b00007aaa0704e013470084","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43347","26062.947076","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067c0b7c0b00000eaa0704b5136e0084aa040c18c5000050040000c415000025aa0507a5f80600014e012d","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43358","26063.034571","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606820b7f0b0000cdaa0704ba134c00ee","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43360","26063.167137","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606830b840b00003faa0704db13670094aa040c90c60000da0300009713000028aa050799dc0700014e0133","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43362","26063.254614","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067f0b800b000091aa070496136b00e3aa081102c4d50000112a0000100e00006e00000034","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43363","26063.340947","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7c0b0000efaa0704ff134900c2","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43365","26063.473227","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067e0b7d0b0000faaa0704c413700039aa040c9bc500006904000050160000f0aa0507f6d50600014e0173","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43366","26063.559616","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067e0b7e0b000026aa0704e3134e00c0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43368","26063.648127","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606740b750b00003baa0704be137100d6aa040ca0c5000070040000761600005daa0507beca0600014e01b5","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43370","26063.735988","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606760b760b0000a7aa070496136800b0aa081102c4d50000112a0000100e00006e00000034","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43371","26063.866168","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606860b850b00008aaa0704ef134a0036","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43373","26063.954650","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067d0b7d0b00001aaa0704961375009faa040cdfc30000980400000a1700006eaa05072c810600014e0166","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43374","26064.040784","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067c0b7e0b000066aa0704f4134a008e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43376","26064.176175","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606770b760b000007aa0704be136f00aaaa040c99c500005f0400001d16000017aa05078ee50600014e0133","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43378","26064.260605","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067e0b7f0b000092aa0704ce135400b0aa081102c4d50000112a0000100e00006f00000080","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43379","26064.346696","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06068b0b890b0000fbaa0704c413a2007c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43381","26064.434996","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06068a0b8b0b000033aa070498135a001daa040cf8c3000084030000a711000092aa0507897f0800014e0179","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43382","26064.565187","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067b0b7b0b000062aa0704f9134d009f","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"43384","26064.653491","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7d0b00005aaa0704ae136e003caa040ccdc400000904000054140000beaa050729710700014e012c","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
